id_lineups,Lineup,Plus/Minus,Minutes,Possessions Equipe,Points Equipe,Field goals attempted Equipe,Field goals made Equipe,2-pt field goals attempted Equipe,2-pt field goals made Equipe,"2-pt field goals, % Equipe","centile_2-pt field goals, % Equipe",3-pt field goals attempted Equipe,3-pt field goals made Equipe,"3-pt field goals, % Equipe","centile_3-pt field goals, % Equipe",Free throws attempted Equipe,Free throws made Equipe,"Free throws, % Equipe","centile_Free throws, % Equipe",Rebounds Equipe,Offensive rebounds Equipe,Defensive rebounds Equipe,Assists Equipe,Steals Equipe,Turnovers Equipe,Fouls Equipe,Possessions Opposant,Points Opposant,Field goals attempted Opposant,Field goals made Opposant,2-pt field goals attempted Opposant,2-pt field goals made Opposant,"2-pt field goals, % Opposant","centile_2-pt field goals, % Opposant",3-pt field goals attempted Opposant,3-pt field goals made Opposant,"3-pt field goals, % Opposant","centile_3-pt field goals, % Opposant",Free throws attempted Opposant,Free throws made Opposant,"Free throws, % Opposant","centile_Free throws, % Opposant",Rebounds Opposant,Offensive rebounds Opposant,Defensive rebounds Opposant,Assists Opposant,Steals Opposant,Turnovers Opposant,Fouls Opposant,Equipe,Championnat,Player_1_name,Player_2_name,Player_3_name,Player_4_name,Player_5_name,Player_1_id,Player_2_id,Player_3_id,Player_4_id,Player_5_id,Secondes,centile_Secondes,Rentabilite_possessions_equipe,centile_Rentabilite_possessions_equipe,Rentabilite_possessions_opp,centile_Rentabilite_possessions_opp,Differentiel_rentabilite_possessions,centile_Differentiel_rentabilite_possessions,Rentabilite_temps_equipe,centile_Rentabilite_temps_equipe,Rentabilite_temps_opp,centile_Rentabilite_temps_opp,Differentiel_rentabilite_temps,centile_Differentiel_rentabilite_temps,True_Shooting_equipe_%,centile_True_Shooting_equipe_%,True_Shooting_opp_%,centile_True_Shooting_opp_%,Differentiel_True_Shooting_%,centile_Differentiel_True_Shooting_%,Pts_Tirs_Tentes_equipe,centile_Pts_Tirs_Tentes_equipe,Pts_Tirs_Tentes_opp,centile_Pts_Tirs_Tentes_opp,Differentiel_Pts_Tirs_Tentes,centile_Differentiel_Pts_Tirs_Tentes,Color
CL-15LCL-5BCL-0BCL-39BCL-93D,"15 N. Lang, 5 T. Bluiett, 0 S. Boum, 39 K. Baptiste, 93 M. Diarra",3,12:50,30,24,17,4,9,2,22.2,2,8,2,25.0,24,17,14,82.4,62,14,2,12,8,0,2,6,28,21,19,6,11,4,36.4,14,8,2,25.0,17,9,7,77.8,48,13,2,11,8,0,2,10,CSP Limoges,Betclic Elite,15 N. Lang,5 T. Bluiett,0 S. Boum,39 K. Baptiste,93 M. Diarra,CL-15L,CL-5B,CL-0B,CL-39B,CL-93D,770.0,37,80.0,38,75.0,65,5.0,51,93.5064935064935,39,87.27272727272727,78,6.233766233766232,72,49.01960784313725,23,45.731707317073166,12,3.2879005260640852,51,98.0392156862745,23,91.46341463414633,87,6.5758010521281705,51,blue
ELP-5KELP-66ZELP-7DELP-23FELP-24N,"5 L. Konate, 66 K. Zoriks, 7 D. Diawara, 23 I. Fevrier, 24 J. Nunge",0,51:54,112,95,78,35,46,28,60.9,61,32,7,21.9,18,21,18,85.7,69,40,11,29,21,8,14,26,128,95,82,33,47,22,46.8,34,35,11,31.4,31,22,18,81.8,57,48,18,30,18,10,12,25,ESSM Le Portel,Betclic Elite,5 L. Konate,66 K. Zoriks,7 D. Diawara,23 I. Fevrier,24 J. Nunge,ELP-5K,ELP-66Z,ELP-7D,ELP-23F,ELP-24N,3114.0,96,84.82142857142857,46,74.21875,68,10.60267857142857,58,86.3198458574181,13,98.65125240847783,36,-12.331406551059729,18,54.447501146263185,37,51.810645724258286,29,2.636855422004899,49,108.89500229252637,37,103.62129144851657,70,5.273710844009798,49,blue
ELP-5KELP-4GELP-66ZELP-23FELP-24N,"5 L. Konate, 4 D. Gholston, 66 K. Zoriks, 23 I. Fevrier, 24 J. Nunge",11,50:51,118,99,81,36,46,26,56.5,49,35,10,28.6,32,19,17,89.5,74,42,13,29,21,9,14,16,118,88,87,39,65,30,46.2,33,22,9,40.9,72,9,1,11.1,3,44,16,28,27,12,12,24,ESSM Le Portel,Betclic Elite,5 L. Konate,4 D. Gholston,66 K. Zoriks,23 I. Fevrier,24 J. Nunge,ELP-5K,ELP-4G,ELP-66Z,ELP-23F,ELP-24N,3051.0,95,83.89830508474576,44,74.57627118644068,67,9.32203389830508,56,92.8220255653884,35,92.8220255653884,63,0.0,50,55.39391226499553,40,48.372911169744945,20,7.021001095250583,61,110.78782452999106,40,96.74582233948989,79,14.042002190501165,61,blue
ELP-5KELP-4GELP-66ZELP-7DELP-24N,"5 L. Konate, 4 D. Gholston, 66 K. Zoriks, 7 D. Diawara, 24 J. Nunge",4,32:37,75,60,47,21,24,12,50.0,35,23,9,39.1,56,9,9,100.0,88,26,6,20,15,6,10,13,70,56,47,20,25,13,52.0,48,22,7,31.8,34,12,9,75.0,42,25,7,18,12,3,9,15,ESSM Le Portel,Betclic Elite,5 L. Konate,4 D. Gholston,66 K. Zoriks,7 D. Diawara,24 J. Nunge,ELP-5K,ELP-4G,ELP-66Z,ELP-7D,ELP-24N,1957.0,87,80.0,38,80.0,56,0.0,46,91.97751660705161,31,85.8456821665815,84,6.131834440470115,71,58.86970172684458,54,53.557765876052024,36,5.311935850792558,56,117.73940345368916,54,107.11553175210405,63,10.623871701585117,56,blue
ELP-4GELP-66ZELP-7DELP-23FELP-24N,"4 D. Gholston, 66 K. Zoriks, 7 D. Diawara, 23 I. Fevrier, 24 J. Nunge",-4,22:20,43,37,29,13,14,7,50.0,35,15,6,40.0,58,6,5,83.3,64,14,0,14,6,4,4,9,45,41,32,14,18,9,50.0,42,14,5,35.7,50,13,8,61.5,20,20,3,17,11,2,5,9,ESSM Le Portel,Betclic Elite,4 D. Gholston,66 K. Zoriks,7 D. Diawara,23 I. Fevrier,24 J. Nunge,ELP-4G,ELP-66Z,ELP-7D,ELP-23F,ELP-24N,1340.0,79,86.04651162790698,49,91.11111111111111,31,-5.064599483204134,36,77.01492537313432,5,80.59701492537313,93,-3.5820895522388128,36,58.470290771175726,51,54.347826086956516,38,4.12246468421921,53,116.94058154235145,51,108.69565217391303,61,8.24492936843842,53,blue
ELP-5KELP-4GELP-66ZELP-7DELP-23F,"5 L. Konate, 4 D. Gholston, 66 K. Zoriks, 7 D. Diawara, 23 I. Fevrier",-15,20:15,46,30,29,10,18,6,33.3,7,11,4,36.4,48,6,6,100.0,88,11,3,8,4,4,9,11,60,45,40,18,28,15,53.6,50,12,3,25.0,17,11,6,54.5,14,27,12,15,9,6,5,5,ESSM Le Portel,Betclic Elite,5 L. Konate,4 D. Gholston,66 K. Zoriks,7 D. Diawara,23 I. Fevrier,ELP-5K,ELP-4G,ELP-66Z,ELP-7D,ELP-23F,1215.0,72,65.21739130434783,14,75.0,65,-9.782608695652172,31,90.86419753086419,25,118.5185185185185,1,-27.654320987654316,3,47.40834386852086,19,50.178412132024974,24,-2.7700682635041147,41,94.81668773704172,19,100.35682426404995,75,-5.5401365270082295,41,blue
ELP-5KELP-4GELP-66ZELP-24NELP-1P,"5 L. Konate, 4 D. Gholston, 66 K. Zoriks, 24 J. Nunge, 1 D. Pinckney",-13,18:01,42,20,25,8,14,6,42.9,19,11,2,18.2,13,3,2,66.7,31,14,5,9,6,4,11,9,43,33,28,15,20,12,60.0,70,8,3,37.5,58,1,0,0.0,1,15,4,11,10,7,6,5,ESSM Le Portel,Betclic Elite,5 L. Konate,4 D. Gholston,66 K. Zoriks,24 J. Nunge,1 D. Pinckney,ELP-5K,ELP-4G,ELP-66Z,ELP-24N,ELP-1P,1081.0,67,47.61904761904761,2,76.74418604651163,62,-29.125138427464016,10,93.24699352451434,37,95.46716003700277,52,-2.220166512488433,39,37.993920972644375,5,58.016877637130804,55,-20.02295666448643,10,75.98784194528875,5,116.03375527426161,44,-40.04591332897286,10,blue
ELP-4GELP-66ZELP-9MELP-23FELP-24N,"4 D. Gholston, 66 K. Zoriks, 9 G. Meyniel, 23 I. Fevrier, 24 J. Nunge",9,12:43,28,33,20,10,10,5,50.0,35,10,5,50.0,79,11,8,72.7,43,12,3,9,5,0,2,4,27,24,21,8,11,5,45.5,30,10,3,30.0,27,6,5,83.3,62,9,3,6,7,2,2,7,ESSM Le Portel,Betclic Elite,4 D. Gholston,66 K. Zoriks,9 G. Meyniel,23 I. Fevrier,24 J. Nunge,ELP-4G,ELP-66Z,ELP-9M,ELP-23F,ELP-24N,763.0,36,117.85714285714286,93,88.88888888888889,38,28.968253968253975,82,88.07339449541286,17,84.92791612057667,86,3.1454783748361876,59,66.42512077294685,71,50.76142131979695,27,15.663699453149903,78,132.8502415458937,71,101.5228426395939,72,31.327398906299806,78,blue
ELP-5KELP-15KELP-66ZELP-23FELP-24N,"5 L. Konate, 15 C. Kelly, 66 K. Zoriks, 23 I. Fevrier, 24 J. Nunge",0,11:22,20,27,14,9,9,8,88.9,99,5,1,20.0,16,10,8,80.0,57,7,0,7,6,0,1,3,28,27,23,11,16,9,56.3,62,7,2,28.6,23,3,3,100.0,88,7,2,5,6,1,1,7,ESSM Le Portel,Betclic Elite,5 L. Konate,15 C. Kelly,66 K. Zoriks,23 I. Fevrier,24 J. Nunge,ELP-5K,ELP-15K,ELP-66Z,ELP-23F,ELP-24N,682.0,22,135.0,99,96.42857142857143,20,38.57142857142857,91,70.38123167155426,2,98.53372434017595,37,-28.15249266862169,2,73.36956521739131,86,55.50986842105263,43,17.85969679633868,82,146.73913043478262,86,111.01973684210526,56,35.71939359267736,82,blue
AL-7LAL-1HAL-6MAL-23LAL-24N,"7 J. Lauvergne, 1 S. Harrison, 6 T. Maledon, 23 D. Lighty, 24 M. Ndiaye",-3,15:39,41,37,22,14,15,10,66.7,78,7,4,57.1,88,7,5,71.4,39,6,1,5,11,3,8,7,39,40,28,17,20,14,70.0,87,8,3,37.5,58,4,3,75.0,42,13,5,8,11,4,5,12,ASVEL Lyon-Villeurbanne,Betclic Elite,7 J. Lauvergne,1 S. Harrison,6 T. Maledon,23 D. Lighty,24 M. Ndiaye,AL-7L,AL-1H,AL-6M,AL-23L,AL-24N,939.0,55,90.2439024390244,58,102.56410256410255,10,-12.32020012507816,27,104.79233226837061,82,99.68051118210862,32,5.1118210862619975,67,73.76395534290272,88,67.20430107526882,83,6.559654267633903,60,147.52791068580544,88,134.40860215053763,16,13.119308535267805,60,blue
AL-7LAL-6MAL-3LAL-23LAL-13S,"7 J. Lauvergne, 6 T. Maledon, 3 P. Lee, 23 D. Lighty, 13 N. Sako",4,14:37,32,36,21,13,8,7,87.5,98,13,6,46.2,70,4,4,100.0,88,8,2,6,11,0,4,12,40,32,25,13,16,10,62.5,72,9,3,33.3,41,7,3,42.9,8,11,5,6,8,3,2,8,ASVEL Lyon-Villeurbanne,Betclic Elite,7 J. Lauvergne,6 T. Maledon,3 P. Lee,23 D. Lighty,13 N. Sako,AL-7L,AL-6M,AL-3L,AL-23L,AL-13S,877.0,49,112.5,87,80.0,56,32.5,85,87.57126567844927,15,109.46408209806158,8,-21.892816419612316,6,79.08611599297012,96,56.98005698005698,50,22.106059012913143,90,158.17223198594024,96,113.96011396011396,50,44.212118025826285,90,blue
AL-1HAL-12CAL-13SAL-17AAL-24N,"1 S. Harrison, 12 N. de Colo, 13 N. Sako, 17 M. PIerre Ajinca, 24 M. Ndiaye",14,11:58,29,29,19,11,6,4,66.7,78,13,7,53.8,86,0,0,0.0,1,15,5,10,9,1,5,3,27,15,20,6,12,4,33.3,8,8,2,25.0,17,1,1,100.0,88,7,4,3,4,2,4,4,ASVEL Lyon-Villeurbanne,Betclic Elite,1 S. Harrison,12 N. de Colo,13 N. Sako,17 M. PIerre Ajinca,24 M. Ndiaye,AL-1H,AL-12C,AL-13S,AL-17A,AL-24N,718.0,27,100.0,73,55.55555555555556,94,44.44444444444444,96,96.93593314763231,57,90.25069637883009,70,6.685236768802227,72,76.31578947368422,93,36.692759295499016,1,39.6230301781852,100,152.63157894736844,93,73.38551859099803,98,79.2460603563704,100,blue
AL-7LAL-2SAL-6MAL-11JAL-23L,"7 J. Lauvergne, 2 A. Schofield, 6 T. Maledon, 11 E. Jackson, 23 D. Lighty",10,10:28,24,26,16,10,11,7,63.6,70,5,3,60.0,92,3,3,100.0,88,9,0,9,7,1,2,8,21,16,13,5,9,4,44.4,28,4,1,25.0,17,10,5,50.0,12,7,1,6,3,1,2,5,ASVEL Lyon-Villeurbanne,Betclic Elite,7 J. Lauvergne,2 A. Schofield,6 T. Maledon,11 E. Jackson,23 D. Lighty,AL-7L,AL-2S,AL-6M,AL-11J,AL-23L,628.0,6,108.33333333333333,82,76.19047619047619,63,32.14285714285714,84,91.71974522292993,30,80.2547770700637,94,11.464968152866234,84,75.05773672055427,91,45.97701149425288,13,29.080725226301396,97,150.11547344110855,91,91.95402298850576,86,58.16145045260279,97,blue
AMB-20MAMB-14JAMB-22TAMB-23BAMB-32S,"20 D. Motiejunas, 14 M. Jaiteh, 22 T. Tarpey, 23 J. Begarin, 32 M. Strazel",10,13:00,38,27,23,10,17,7,41.2,17,6,3,50.0,79,5,4,80.0,57,15,4,11,8,4,5,5,26,17,17,6,8,4,50.0,42,9,2,22.2,12,5,3,60.0,18,8,1,7,3,5,4,9,AS Monaco Basket,Betclic Elite,20 D. Motiejunas,14 M. Jaiteh,22 T. Tarpey,23 J. Begarin,32 M. Strazel,AMB-20M,AMB-14J,AMB-22T,AMB-23B,AMB-32S,780.0,38,71.05263157894737,23,65.38461538461539,87,5.668016194331983,52,116.92307692307692,97,80.0,95,36.92307692307692,99,53.57142857142857,34,44.270833333333336,10,9.300595238095234,64,107.14285714285714,34,88.54166666666667,89,18.601190476190467,64,blue
AMB-9PAMB-0OAMB-4BAMB-11DAMB-32S,"9 G. Papagiannis, 0 E. Okobo, 4 J. Blossomgame, 11 A. Diallo, 32 M. Strazel",4,11:48,36,21,23,8,12,5,41.7,18,11,3,27.3,30,4,2,50.0,14,13,6,7,4,2,3,7,28,17,17,6,10,5,50.0,42,7,1,14.3,4,4,4,100.0,88,13,4,9,2,2,3,6,AS Monaco Basket,Betclic Elite,9 G. Papagiannis,0 E. Okobo,4 J. Blossomgame,11 A. Diallo,32 M. Strazel,AMB-9P,AMB-0O,AMB-4B,AMB-11D,AMB-32S,708.0,24,58.333333333333336,7,60.71428571428571,91,-2.3809523809523725,42,122.03389830508475,99,94.91525423728814,56,27.11864406779661,96,42.407108239095315,8,45.3091684434968,10,-2.9020602044014865,41,84.81421647819063,8,90.6183368869936,89,-5.804120408802973,41,blue
AMB-9PAMB-0OAMB-4BAMB-30BAMB-32S,"9 G. Papagiannis, 0 E. Okobo, 4 J. Blossomgame, 30 V. Brown, 32 M. Strazel",-11,11:02,18,13,15,6,10,6,60.0,60,5,0,0.0,2,2,1,50.0,14,10,3,7,1,1,2,7,24,24,18,6,7,2,28.6,4,11,4,36.4,53,10,8,80.0,53,7,2,5,4,1,2,2,AS Monaco Basket,Betclic Elite,9 G. Papagiannis,0 E. Okobo,4 J. Blossomgame,30 V. Brown,32 M. Strazel,AMB-9P,AMB-0O,AMB-4B,AMB-30B,AMB-32S,662.0,18,72.22222222222221,26,100.0,14,-27.777777777777786,12,65.25679758308156,1,87.00906344410878,80,-21.75226586102721,6,40.931989924433246,6,53.57142857142857,36,-12.639438646995323,20,81.86397984886649,6,107.14285714285714,63,-25.278877293990647,20,blue
AMB-9PAMB-55JAMB-8LAMB-4BAMB-22T,"9 G. Papagiannis, 55 M. James, 8 J. Loyd, 4 J. Blossomgame, 22 T. Tarpey",6,10:41,17,12,11,3,5,0,0.0,0,6,3,50.0,79,3,3,100.0,88,9,2,7,2,2,1,5,17,6,10,1,8,1,12.5,0,2,0,0.0,0,6,4,66.7,25,7,3,4,0,0,3,2,AS Monaco Basket,Betclic Elite,9 G. Papagiannis,55 M. James,8 J. Loyd,4 J. Blossomgame,22 T. Tarpey,AMB-9P,AMB-55J,AMB-8L,AMB-4B,AMB-22T,641.0,11,70.58823529411765,22,35.294117647058826,99,35.294117647058826,87,63.650546021840874,0,63.650546021840874,99,0.0,50,48.701298701298704,22,23.734177215189874,0,24.96712148610883,93,97.40259740259741,22,47.46835443037975,99,49.93424297221766,93,blue
AMB-20MAMB-55JAMB-8LAMB-4BAMB-11D,"20 D. Motiejunas, 55 M. James, 8 J. Loyd, 4 J. Blossomgame, 11 A. Diallo",6,10:36,24,21,15,7,11,7,63.6,70,4,0,0.0,2,7,7,100.0,88,8,1,7,4,2,4,6,32,15,19,5,10,3,30.0,5,9,2,22.2,12,3,3,100.0,88,11,5,6,3,2,5,6,AS Monaco Basket,Betclic Elite,20 D. Motiejunas,55 M. James,8 J. Loyd,4 J. Blossomgame,11 A. Diallo,AMB-20M,AMB-55J,AMB-8L,AMB-4B,AMB-11D,636.0,10,87.5,54,46.875,97,40.625,94,90.56603773584905,22,120.75471698113208,0,-30.188679245283026,1,58.075221238938056,48,36.90944881889764,3,21.16577242004042,87,116.15044247787611,48,73.81889763779527,96,42.33154484008084,87,blue
AMB-9PAMB-0OAMB-11DAMB-30BAMB-32S,"9 G. Papagiannis, 0 E. Okobo, 11 A. Diallo, 30 V. Brown, 32 M. Strazel",-8,10:32,24,13,16,5,6,4,66.7,78,10,1,10.0,5,4,2,50.0,14,8,3,5,3,2,3,6,28,21,18,8,11,4,36.4,14,7,4,57.1,92,4,1,25.0,4,8,3,5,8,1,2,3,AS Monaco Basket,Betclic Elite,9 G. Papagiannis,0 E. Okobo,11 A. Diallo,30 V. Brown,32 M. Strazel,AMB-9P,AMB-0O,AMB-11D,AMB-30B,AMB-32S,632.0,8,54.166666666666664,5,75.0,65,-20.833333333333336,17,91.13924050632912,26,106.32911392405063,13,-15.189873417721515,15,36.5990990990991,3,53.13765182186234,32,-16.538552722763242,13,73.1981981981982,3,106.27530364372468,67,-33.077105445526485,13,blue
AMB-20MAMB-0OAMB-33CAMB-22TAMB-30B,"20 D. Motiejunas, 0 E. Okobo, 33 N. Calathes, 22 T. Tarpey, 30 V. Brown",1,10:27,23,17,18,5,9,4,44.4,22,9,1,11.1,7,6,6,100.0,88,9,4,5,6,2,4,5,25,16,13,5,6,1,16.7,1,7,4,57.1,92,3,2,66.7,25,5,0,5,4,4,6,8,AS Monaco Basket,Betclic Elite,20 D. Motiejunas,0 E. Okobo,33 N. Calathes,22 T. Tarpey,30 V. Brown,AMB-20M,AMB-0O,AMB-33C,AMB-22T,AMB-30B,627.0,5,73.91304347826086,27,64.0,89,9.91304347826086,58,88.03827751196172,16,95.69377990430623,51,-7.655502392344502,25,41.18217054263566,7,55.865921787709496,45,-14.683751245073836,15,82.36434108527132,7,111.73184357541899,54,-29.367502490147672,15,blue
SNB-11WSNB-10TSNB-9ASNB-7FSNB-6L,"11 I. Washington, 10 S. Thompson, 9 M. Amini, 7 C. Frisch, 6 A. Labanca",0,52:10,123,113,89,46,62,37,59.7,58,27,9,33.3,40,16,12,75.0,48,42,13,29,23,8,15,18,131,113,98,46,59,34,57.6,64,39,12,30.8,29,11,9,81.8,57,41,12,29,32,9,11,22,SLUC Nancy Basket,Betclic Elite,11 I. Washington,10 S. Thompson,9 M. Amini,7 C. Frisch,6 A. Labanca,SNB-11W,SNB-10T,SNB-9A,SNB-7F,SNB-6L,3130.0,97,91.869918699187,60,86.25954198473282,43,5.610376714454176,51,94.31309904153355,44,100.44728434504792,29,-6.134185303514371,29,58.82965431070387,53,54.93971217425126,40,3.8899421364526106,53,117.65930862140775,53,109.87942434850252,59,7.779884272905221,53,blue
SNB-3CSNB-10TSNB-7FSNB-6LSNB-5W,"3 C. Clemons, 10 S. Thompson, 7 C. Frisch, 6 A. Labanca, 5 C. Walker",5,25:03,63,56,40,20,18,11,61.1,63,22,9,40.9,60,10,7,70.0,37,14,6,8,15,8,13,9,58,51,38,21,20,15,75.0,94,18,6,33.3,41,3,3,100.0,88,15,4,11,13,5,12,11,SLUC Nancy Basket,Betclic Elite,3 C. Clemons,10 S. Thompson,7 C. Frisch,6 A. Labanca,5 C. Walker,SNB-3C,SNB-10T,SNB-7F,SNB-6L,SNB-5W,1503.0,81,88.88888888888889,57,87.93103448275862,41,0.9578544061302665,48,100.59880239520957,70,92.61477045908184,64,7.984031936127735,75,63.06306306306306,64,64.85249237029501,75,-1.7894293072319485,44,126.12612612612612,64,129.70498474059002,24,-3.578858614463897,44,blue
SNB-3CSNB-11WSNB-10TSNB-7FSNB-5W,"3 C. Clemons, 11 I. Washington, 10 S. Thompson, 7 C. Frisch, 5 C. Walker",18,22:20,54,60,36,21,20,13,65.0,74,16,8,50.0,79,13,10,76.9,52,19,4,15,13,1,6,13,54,42,34,12,16,6,37.5,17,18,6,33.3,41,17,12,70.6,31,15,4,11,8,2,6,10,SLUC Nancy Basket,Betclic Elite,3 C. Clemons,11 I. Washington,10 S. Thompson,7 C. Frisch,5 C. Walker,SNB-3C,SNB-11W,SNB-10T,SNB-7F,SNB-5W,1340.0,79,111.11111111111111,86,77.77777777777779,60,33.33333333333333,86,96.71641791044776,56,96.71641791044776,46,0.0,50,71.90795781399808,84,50.62680810028929,26,21.281149713708793,87,143.81591562799616,84,101.25361620057858,73,42.562299427417585,87,blue
SNB-3CSNB-11WSNB-10TSNB-7FSNB-6L,"3 C. Clemons, 11 I. Washington, 10 S. Thompson, 7 C. Frisch, 6 A. Labanca",-7,21:14,53,41,35,14,24,13,54.2,46,11,1,9.1,5,16,12,75.0,48,18,5,13,10,4,4,3,51,48,39,19,24,11,45.8,31,15,8,53.3,88,2,2,100.0,88,23,5,18,11,1,9,14,SLUC Nancy Basket,Betclic Elite,3 C. Clemons,11 I. Washington,10 S. Thompson,7 C. Frisch,6 A. Labanca,SNB-3C,SNB-11W,SNB-10T,SNB-7F,SNB-6L,1274.0,76,77.35849056603774,37,94.11764705882352,25,-16.759156492785777,19,99.84301412872841,67,96.07535321821035,49,3.7676609105180603,65,48.76308277830638,22,60.180541624874614,62,-11.417458846568238,25,97.52616555661275,22,120.36108324974923,37,-22.834917693136475,25,blue
SNB-3CSNB-10TSNB-7FSNB-2GSNB-5W,"3 C. Clemons, 10 S. Thompson, 7 C. Frisch, 2 M. Gauzin, 5 C. Walker",7,19:19,47,48,37,17,29,12,41.4,17,8,5,62.5,95,11,9,81.8,61,17,5,12,10,3,2,6,54,41,39,14,24,11,45.8,31,15,3,20.0,8,11,10,90.9,76,24,9,15,10,2,7,10,SLUC Nancy Basket,Betclic Elite,3 C. Clemons,10 S. Thompson,7 C. Frisch,2 M. Gauzin,5 C. Walker,SNB-3C,SNB-10T,SNB-7F,SNB-2G,SNB-5W,1159.0,70,102.12765957446808,75,75.92592592592592,63,26.20173364854216,78,97.32528041415013,59,111.82053494391717,5,-14.495254529767038,15,57.36137667304014,46,46.76094890510949,15,10.600427767930654,68,114.72275334608028,46,93.52189781021897,84,21.200855535861308,68,blue
SNB-3CSNB-10TSNB-9ASNB-7FSNB-6L,"3 C. Clemons, 10 S. Thompson, 9 M. Amini, 7 C. Frisch, 6 A. Labanca",7,18:10,44,41,26,14,17,12,70.6,84,9,2,22.2,19,12,11,91.7,76,12,2,10,4,5,5,9,50,34,29,14,17,11,64.7,77,12,3,25.0,17,4,3,75.0,42,13,5,8,10,2,10,12,SLUC Nancy Basket,Betclic Elite,3 C. Clemons,10 S. Thompson,9 M. Amini,7 C. Frisch,6 A. Labanca,SNB-3C,SNB-10T,SNB-9A,SNB-7F,SNB-6L,1090.0,68,93.18181818181817,64,68.0,85,25.181818181818173,77,96.88073394495413,56,110.09174311926606,7,-13.211009174311926,17,65.53708439897697,70,55.266579973992194,41,10.270504424984779,65,131.07416879795394,70,110.53315994798439,58,20.541008849969558,65,blue
SNB-10TSNB-7FSNB-6LSNB-2GSNB-5W,"10 S. Thompson, 7 C. Frisch, 6 A. Labanca, 2 M. Gauzin, 5 C. Walker",9,16:16,42,41,26,16,17,11,64.7,73,9,5,55.6,87,7,4,57.1,21,14,4,10,10,5,6,1,35,32,27,15,20,13,65.0,78,7,2,28.6,23,2,0,0.0,1,9,2,7,3,5,6,7,SLUC Nancy Basket,Betclic Elite,10 S. Thompson,7 C. Frisch,6 A. Labanca,2 M. Gauzin,5 C. Walker,SNB-10T,SNB-7F,SNB-6L,SNB-2G,SNB-5W,976.0,59,97.61904761904762,71,91.42857142857143,30,6.19047619047619,53,103.27868852459017,78,86.0655737704918,84,17.21311475409837,90,70.49518569463548,81,57.388809182209464,53,13.106376512426017,73,140.99037138927096,81,114.77761836441893,46,26.212753024852034,73,blue
SNB-3CSNB-10TSNB-7FSNB-12PSNB-5W,"3 C. Clemons, 10 S. Thompson, 7 C. Frisch, 12 Z. Perrin, 5 C. Walker",0,15:42,43,36,32,15,17,11,64.7,73,15,4,26.7,28,7,2,28.6,5,19,6,13,7,2,5,6,40,36,27,12,14,7,50.0,42,13,5,38.5,62,8,7,87.5,70,16,4,12,7,5,4,6,SLUC Nancy Basket,Betclic Elite,3 C. Clemons,10 S. Thompson,7 C. Frisch,12 Z. Perrin,5 C. Walker,SNB-3C,SNB-10T,SNB-7F,SNB-12P,SNB-5W,942.0,56,83.72093023255815,43,90.0,34,-6.279069767441854,34,109.55414012738852,91,101.9108280254777,23,7.643312101910823,74,51.31128848346636,27,58.97771952817824,59,-7.666431044711878,31,102.62257696693273,27,117.95543905635648,40,-15.332862089423756,31,blue
SNB-11WSNB-10TSNB-7FSNB-6LSNB-5W,"11 I. Washington, 10 S. Thompson, 7 C. Frisch, 6 A. Labanca, 5 C. Walker",-8,13:05,29,24,20,10,12,6,50.0,35,8,4,50.0,79,0,0,0.0,1,7,1,6,7,4,4,9,36,32,19,9,9,3,33.3,8,10,6,60.0,95,9,8,88.9,73,13,4,9,5,2,6,1,SLUC Nancy Basket,Betclic Elite,11 I. Washington,10 S. Thompson,7 C. Frisch,6 A. Labanca,5 C. Walker,SNB-11W,SNB-10T,SNB-7F,SNB-6L,SNB-5W,785.0,39,82.75862068965517,41,88.88888888888889,38,-6.130268199233711,34,88.6624203821656,17,110.06369426751591,8,-21.401273885350307,8,60.0,57,69.68641114982577,89,-9.686411149825773,28,120.0,57,139.37282229965155,10,-19.372822299651546,28,blue
SNB-3CSNB-10TSNB-7FSNB-6LSNB-2G,"3 C. Clemons, 10 S. Thompson, 7 C. Frisch, 6 A. Labanca, 2 M. Gauzin",-1,12:46,32,23,24,10,14,8,57.1,50,10,2,20.0,16,1,1,100.0,88,9,1,8,6,4,3,6,32,24,21,10,16,7,43.8,26,5,3,60.0,95,2,1,50.0,12,11,2,9,6,1,4,5,SLUC Nancy Basket,Betclic Elite,3 C. Clemons,10 S. Thompson,7 C. Frisch,6 A. Labanca,2 M. Gauzin,SNB-3C,SNB-10T,SNB-7F,SNB-6L,SNB-2G,766.0,36,71.875,25,75.0,65,-3.125,40,100.26109660574413,68,100.26109660574413,31,0.0,50,47.05400981996726,17,54.84460694698355,39,-7.790597127016291,30,94.10801963993453,17,109.6892138939671,60,-15.581194254032582,30,blue
