id_lineups,Lineup,Plus/Minus,Minutes,Possessions Equipe,Points Equipe,Field goals attempted Equipe,Field goals made Equipe,2-pt field goals attempted Equipe,2-pt field goals made Equipe,"2-pt field goals, % Equipe","centile_2-pt field goals, % Equipe",3-pt field goals attempted Equipe,3-pt field goals made Equipe,"3-pt field goals, % Equipe","centile_3-pt field goals, % Equipe",Free throws attempted Equipe,Free throws made Equipe,"Free throws, % Equipe","centile_Free throws, % Equipe",Rebounds Equipe,Offensive rebounds Equipe,Defensive rebounds Equipe,Assists Equipe,Steals Equipe,Turnovers Equipe,Fouls Equipe,Possessions Opposant,Points Opposant,Field goals attempted Opposant,Field goals made Opposant,2-pt field goals attempted Opposant,2-pt field goals made Opposant,"2-pt field goals, % Opposant","centile_2-pt field goals, % Opposant",3-pt field goals attempted Opposant,3-pt field goals made Opposant,"3-pt field goals, % Opposant","centile_3-pt field goals, % Opposant",Free throws attempted Opposant,Free throws made Opposant,"Free throws, % Opposant","centile_Free throws, % Opposant",Rebounds Opposant,Offensive rebounds Opposant,Defensive rebounds Opposant,Assists Opposant,Steals Opposant,Turnovers Opposant,Fouls Opposant,Equipe,Championnat,Player_1_name,Player_2_name,Player_3_name,Player_4_name,Player_5_name,Player_1_id,Player_2_id,Player_3_id,Player_4_id,Player_5_id,Secondes,centile_Secondes,Rentabilite_possessions_equipe,centile_Rentabilite_possessions_equipe,Rentabilite_possessions_opp,centile_Rentabilite_possessions_opp,Differentiel_rentabilite_possessions,centile_Differentiel_rentabilite_possessions,Rentabilite_temps_equipe,centile_Rentabilite_temps_equipe,Rentabilite_temps_opp,centile_Rentabilite_temps_opp,Differentiel_rentabilite_temps,centile_Differentiel_rentabilite_temps,True_Shooting_%_equipe,centile_True_Shooting_%_equipe,True_Shooting_%_opp,centile_True_Shooting_%_opp,Differentiel_True_Shooting_%,centile_Differentiel_True_Shooting_%,Pts_Tirs_Tentes_equipe,centile_Pts_Tirs_Tentes_equipe,Pts_Tirs_Tentes_opp,centile_Pts_Tirs_Tentes_opp,minutes_filtre,Differentiel_Pts_Tirs_Tentes,centile_Differentiel_Pts_Tirs_Tentes,Color
BG-19BBG-5JBG-3CBG-13ABG-12F,"19 C. Babb, 5 G. Watson Jr, 3 H. Cattoor, 13 T. Agee, 12 V. Fofana",-5,10:33,17,22,10,3,3,2,66.7,81,7,1,14.3,6,17,15,88.2,76,4,0,4,3,0,1,2,19,27,19,10,10,6,60.0,69,9,4,44.4,75,4,3,75.0,43,8,2,6,3,0,0,8,BCM Gravelines-Dunkerque,Betclic Elite,19 C. Babb,5 G. Watson Jr,3 H. Cattoor,13 T. Agee,12 V. Fofana,BG-19B,BG-5J,BG-3C,BG-13A,BG-12F,633.0,9,129.41176470588235,97,142.10526315789474,0,-12.693498452012392,29,64.45497630331754,0,72.03791469194313,97,-7.5829383886255926,25,62.92906178489702,64,65.02890173410404,24,-2.0998399492070163,42,125.85812356979405,64,130.05780346820808,24,0 days 00:10:33,-4.199679898414033,42,blue
BG-45CBG-9BBG-12FBG-10BBG-77D,"45 T. Cornely, 9 G. Bezhanishvili, 12 V. Fofana, 10 E. Boisdur, 77 R. Domon",-7,10:25,29,22,17,8,10,5,50.0,35,7,3,42.9,67,5,3,60.0,19,6,4,2,7,4,8,5,19,29,12,9,6,5,83.3,98,6,4,66.7,98,8,7,87.5,76,4,1,3,8,5,4,6,BCM Gravelines-Dunkerque,Betclic Elite,45 T. Cornely,9 G. Bezhanishvili,12 V. Fofana,10 E. Boisdur,77 R. Domon,BG-45C,BG-9B,BG-12F,BG-10B,BG-77D,625.0,6,75.86206896551724,30,152.63157894736844,0,-76.7695099818512,0,111.35999999999999,92,72.96,96,38.39999999999999,99,57.29166666666667,47,93.4278350515464,0,-36.136168384879724,1,114.58333333333334,47,186.8556701030928,0,0 days 00:10:25,-72.27233676975945,1,blue
BG-3CBG-45CBG-9BBG-12FBG-77D,"3 H. Cattoor, 45 T. Cornely, 9 G. Bezhanishvili, 12 V. Fofana, 77 R. Domon",-7,10:16,18,14,15,5,10,4,40.0,16,5,1,20.0,15,4,3,75.0,45,8,2,6,2,2,1,8,22,21,16,7,12,6,50.0,39,4,1,25.0,17,6,6,100.0,91,7,2,5,5,0,2,4,BCM Gravelines-Dunkerque,Betclic Elite,3 H. Cattoor,45 T. Cornely,9 G. Bezhanishvili,12 V. Fofana,77 R. Domon,BG-3C,BG-45C,BG-9B,BG-12F,BG-77D,616.0,3,77.77777777777779,34,95.45454545454545,29,-17.676767676767668,20,70.12987012987013,1,85.71428571428571,81,-15.58441558441558,9,41.76610978520286,7,56.33047210300429,56,-14.564362317801432,16,83.53221957040572,7,112.66094420600858,56,0 days 00:10:16,-29.128724635602865,16,blue
BG-3CBG-45CBG-9BBG-13ABG-77D,"3 H. Cattoor, 45 T. Cornely, 9 G. Bezhanishvili, 13 T. Agee, 77 R. Domon",4,10:08,28,35,19,12,12,10,83.3,97,7,2,28.6,30,10,9,90.0,78,9,0,9,6,2,3,5,25,31,21,12,12,7,58.3,65,9,5,55.6,89,7,2,28.6,3,8,2,6,5,1,3,7,BCM Gravelines-Dunkerque,Betclic Elite,3 H. Cattoor,45 T. Cornely,9 G. Bezhanishvili,13 T. Agee,77 R. Domon,BG-3C,BG-45C,BG-9B,BG-13A,BG-77D,608.0,2,125.0,95,124.0,2,1.0,48,110.52631578947368,91,98.6842105263158,32,11.84210526315789,85,74.78632478632478,91,64.3687707641196,26,10.41755402220518,73,149.57264957264957,91,128.7375415282392,26,0 days 00:10:08,20.83510804441036,73,blue
JDB-43SJDB-1MJDB-15HJDB-83JJDB-6D,"43 C. Sengfelder, 1 M. McDuffie, 15 G. Hrovat, 83 A. Jean Julien, 6 R. Ducote",-12,30:55,63,63,42,23,24,14,58.3,58,18,9,50.0,80,10,8,80.0,58,17,4,13,18,3,9,22,70,75,38,22,20,13,65.0,79,18,9,50.0,83,27,22,81.5,59,18,5,13,13,5,7,12,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,15 G. Hrovat,83 A. Jean Julien,6 R. Ducote,JDB-43S,JDB-1M,JDB-15H,JDB-83J,JDB-6D,1855.0,83,100.0,73,107.14285714285714,13,-7.142857142857139,35,81.50943396226415,12,90.56603773584905,69,-9.056603773584897,21,67.88793103448276,78,75.1804330392943,3,-7.2925020048115385,31,135.77586206896552,78,150.3608660785886,3,0 days 00:30:55,-14.585004009623077,31,blue
JDB-43SJDB-1MJDB-15HJDB-11HJDB-9K,"43 C. Sengfelder, 1 M. McDuffie, 15 G. Hrovat, 11 D. Holston, 9 I. Kamardine",12,27:29,57,63,37,22,19,14,73.7,94,18,8,44.4,71,14,11,78.6,54,15,2,13,13,6,7,14,69,51,40,20,26,14,53.8,51,14,6,42.9,71,6,5,83.3,66,16,5,11,10,4,11,11,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,15 G. Hrovat,11 D. Holston,9 I. Kamardine,JDB-43S,JDB-1M,JDB-15H,JDB-11H,JDB-9K,1649.0,79,110.5263157894737,86,73.91304347826086,74,36.61327231121284,90,82.95936931473621,14,100.42449969678593,25,-17.465130382049722,6,72.98424467099166,87,59.803001876172615,41,13.181242794819042,78,145.96848934198331,87,119.60600375234523,41,0 days 00:27:29,26.362485589638084,78,blue
JDB-43SJDB-1MJDB-83JJDB-7EJDB-11H,"43 C. Sengfelder, 1 M. McDuffie, 83 A. Jean Julien, 7 K. Edwards, 11 D. Holston",-1,26:06,64,56,44,20,26,12,46.2,26,18,8,44.4,71,11,8,72.7,39,23,6,17,18,2,7,22,65,57,42,18,26,13,50.0,39,16,5,31.3,33,20,16,80.0,56,21,4,17,12,3,7,14,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,83 A. Jean Julien,7 K. Edwards,11 D. Holston,JDB-43S,JDB-1M,JDB-83J,JDB-7E,JDB-11H,1566.0,78,87.5,53,87.6923076923077,48,-0.1923076923076934,47,98.08429118773947,62,99.61685823754789,28,-1.5325670498084207,42,57.33005733005733,47,56.10236220472441,57,1.2276951253329216,49,114.66011466011466,47,112.20472440944881,57,0 days 00:26:06,2.455390250665843,49,blue
JDB-43SJDB-1MJDB-15HJDB-0BJDB-11H,"43 C. Sengfelder, 1 M. McDuffie, 15 G. Hrovat, 0 P. Booth, 11 D. Holston",-25,20:47,50,32,35,13,22,11,50.0,35,13,2,15.4,8,6,4,66.7,27,9,4,5,7,3,7,10,50,57,30,22,19,17,89.5,99,11,5,45.5,77,10,8,80.0,56,19,2,17,19,3,8,9,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,15 G. Hrovat,0 P. Booth,11 D. Holston,JDB-43S,JDB-1M,JDB-15H,JDB-0B,JDB-11H,1247.0,69,64.0,9,113.99999999999999,7,-49.999999999999986,3,96.23095429029671,52,96.23095429029671,43,0.0,49,42.507970244420825,8,82.84883720930233,0,-40.340866964881506,1,85.01594048884165,8,165.69767441860466,0,0 days 00:20:47,-80.68173392976301,1,blue
JDB-43SJDB-1MJDB-15HJDB-0BJDB-83J,"43 C. Sengfelder, 1 M. McDuffie, 15 G. Hrovat, 0 P. Booth, 83 A. Jean Julien",-6,15:38,37,33,24,11,15,7,46.7,27,9,4,44.4,71,8,7,87.5,75,10,1,9,8,2,4,9,37,39,25,12,15,7,46.7,31,10,5,50.0,83,12,10,83.3,66,16,4,12,7,2,4,8,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,15 G. Hrovat,0 P. Booth,83 A. Jean Julien,JDB-43S,JDB-1M,JDB-15H,JDB-0B,JDB-83J,938.0,51,89.1891891891892,57,105.40540540540539,14,-16.216216216216196,23,94.66950959488274,45,94.66950959488274,52,0.0,49,59.95639534883721,57,64.39894319682958,26,-4.4425478479923655,37,119.91279069767442,57,128.79788639365916,26,0 days 00:15:38,-8.885095695984731,37,blue
JDB-43SJDB-1MJDB-15HJDB-83JJDB-11H,"43 C. Sengfelder, 1 M. McDuffie, 15 G. Hrovat, 83 A. Jean Julien, 11 D. Holston",-3,14:05,33,23,21,8,10,5,50.0,35,11,3,27.3,27,5,4,80.0,58,9,2,7,3,3,5,8,36,26,20,9,11,7,63.6,76,9,2,22.2,11,7,6,85.7,74,14,4,10,8,3,7,9,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,15 G. Hrovat,83 A. Jean Julien,11 D. Holston,JDB-43S,JDB-1M,JDB-15H,JDB-83J,JDB-11H,845.0,42,69.6969696969697,18,72.22222222222221,79,-2.5252525252525118,42,93.72781065088756,42,102.24852071005917,19,-8.520710059171606,22,49.56896551724138,23,56.32582322357019,56,-6.756857706328809,32,99.13793103448276,23,112.65164644714038,56,0 days 00:14:05,-13.513715412657618,32,blue
JDB-1MJDB-83JJDB-7EJDB-11HJDB-20W,"1 M. McDuffie, 83 A. Jean Julien, 7 K. Edwards, 11 D. Holston, 20 G. Ware",-8,10:47,26,18,17,7,11,4,36.4,11,6,3,50.0,80,1,1,100.0,90,8,1,7,4,2,7,8,31,26,17,9,11,9,81.8,97,6,0,0.0,1,11,8,72.7,36,9,1,8,9,4,5,4,JDA Dijon Basket,Betclic Elite,1 M. McDuffie,83 A. Jean Julien,7 K. Edwards,11 D. Holston,20 G. Ware,JDB-1M,JDB-83J,JDB-7E,JDB-11H,JDB-20W,647.0,15,69.23076923076923,17,83.87096774193549,55,-14.640198511166261,25,96.4451313755796,55,114.99227202472952,1,-18.54714064914991,5,51.60550458715596,28,59.523809523809526,42,-7.918304936653563,30,103.21100917431193,28,119.04761904761905,42,0 days 00:10:47,-15.836609873307125,30,blue
JDB-43SJDB-1MJDB-7EJDB-8OJDB-11H,"43 C. Sengfelder, 1 M. McDuffie, 7 K. Edwards, 8 J. Obiesie, 11 D. Holston",-5,10:36,28,20,19,7,11,4,36.4,11,8,3,37.5,54,3,3,100.0,90,7,1,6,4,2,2,3,22,25,17,9,13,7,53.8,51,4,2,50.0,83,6,5,83.3,66,11,2,9,8,1,3,6,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,7 K. Edwards,8 J. Obiesie,11 D. Holston,JDB-43S,JDB-1M,JDB-7E,JDB-8O,JDB-11H,636.0,10,71.42857142857143,23,113.63636363636364,7,-42.20779220779221,8,105.66037735849056,85,83.0188679245283,85,22.64150943396227,96,49.21259842519685,22,63.645621181262726,29,-14.433022756065874,17,98.4251968503937,22,127.29124236252545,29,0 days 00:10:36,-28.86604551213175,17,blue
JDB-43SJDB-1MJDB-83JJDB-7EJDB-9K,"43 C. Sengfelder, 1 M. McDuffie, 83 A. Jean Julien, 7 K. Edwards, 9 I. Kamardine",2,10:30,27,23,17,7,7,5,71.4,90,10,2,20.0,15,7,7,100.0,90,6,1,5,7,1,2,6,29,21,17,8,9,5,55.6,57,8,3,37.5,56,3,2,66.7,26,12,3,9,5,1,3,10,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,1 M. McDuffie,83 A. Jean Julien,7 K. Edwards,9 I. Kamardine,JDB-43S,JDB-1M,JDB-83J,JDB-7E,JDB-9K,630.0,8,85.18518518518519,46,72.41379310344827,78,12.77139208173692,66,102.85714285714286,79,110.47619047619048,5,-7.61904761904762,24,57.27091633466136,46,57.314410480349345,50,-0.04349414568798693,46,114.54183266932272,46,114.62882096069869,50,0 days 00:10:30,-0.08698829137597386,46,blue
JDB-1MJDB-0BJDB-11HJDB-20WJDB-9K,"1 M. McDuffie, 0 P. Booth, 11 D. Holston, 20 G. Ware, 9 I. Kamardine",5,10:30,26,23,15,8,9,6,66.7,81,6,2,33.3,41,5,5,100.0,90,9,2,7,5,0,3,3,23,18,18,7,12,5,41.7,19,6,2,33.3,40,2,2,100.0,91,8,2,6,3,2,1,8,JDA Dijon Basket,Betclic Elite,1 M. McDuffie,0 P. Booth,11 D. Holston,20 G. Ware,9 I. Kamardine,JDB-1M,JDB-0B,JDB-11H,JDB-20W,JDB-9K,630.0,8,88.46153846153845,55,78.26086956521739,64,10.200668896321062,63,99.04761904761905,65,87.61904761904762,77,11.42857142857143,83,66.86046511627907,75,47.66949152542373,83,19.190973590855343,86,133.72093023255815,75,95.33898305084746,83,0 days 00:10:30,38.381947181710686,86,blue
JDB-43SJDB-7EJDB-8OJDB-11HJDB-72D,"43 C. Sengfelder, 7 K. Edwards, 8 J. Obiesie, 11 D. Holston, 72 A. Dokossi",-10,10:15,24,14,18,6,13,6,46.2,26,5,0,0.0,1,2,2,100.0,90,8,2,6,4,1,4,5,29,24,22,9,17,6,35.3,9,5,3,60.0,94,4,3,75.0,43,11,4,7,7,2,2,2,JDA Dijon Basket,Betclic Elite,43 C. Sengfelder,7 K. Edwards,8 J. Obiesie,11 D. Holston,72 A. Dokossi,JDB-43S,JDB-7E,JDB-8O,JDB-11H,JDB-72D,615.0,3,58.333333333333336,6,82.75862068965517,57,-24.42528735632184,16,93.65853658536585,42,113.17073170731707,3,-19.512195121951223,4,37.07627118644068,3,50.5050505050505,76,-13.42877931860982,18,74.15254237288136,3,101.010101010101,76,0 days 00:10:15,-26.85755863721964,18,blue
LRR-33HLRR-35NLRR-69HLRR-13BLRR-3S,"33 R. Hawkins, 35 J. Niziol, 69 L. Hergott, 13 J. Belo-Osagie, 3 S. Sessoms",-22,71:56,169,125,104,44,59,32,54.2,47,45,12,26.7,25,31,25,80.6,61,51,7,44,31,12,24,35,163,147,114,51,68,33,48.5,33,46,18,39.1,60,37,27,73.0,38,60,9,51,34,11,18,39,La Rochelle Rupella,Betclic Elite,33 R. Hawkins,35 J. Niziol,69 L. Hergott,13 J. Belo-Osagie,3 S. Sessoms,LRR-33H,LRR-35N,LRR-69H,LRR-13B,LRR-3S,4316.0,98,73.96449704142012,24,90.1840490797546,42,-16.219552038334484,22,93.97590361445783,42,90.63948100092679,68,3.3364226135310417,57,53.12818769126147,32,56.41694811175929,54,-3.288760420497816,40,106.25637538252295,32,112.83389622351858,54,0 days 01:11:56,-6.577520840995632,40,blue
LRR-20LLRR-10CLRR-21MLRR-69HLRR-13B,"20 M. Leray, 10 G. Clerc, 21 C. Moore, 69 L. Hergott, 13 J. Belo-Osagie",-20,25:56,60,31,35,11,21,9,42.9,20,14,2,14.3,6,7,7,100.0,90,21,3,18,10,9,10,7,58,51,41,18,15,9,60.0,69,26,9,34.6,47,7,6,85.7,74,24,3,21,13,5,10,11,La Rochelle Rupella,Betclic Elite,20 M. Leray,10 G. Clerc,21 C. Moore,69 L. Hergott,13 J. Belo-Osagie,LRR-20L,LRR-10C,LRR-21M,LRR-69H,LRR-13B,1556.0,77,51.66666666666667,3,87.93103448275862,47,-36.26436781609195,12,92.54498714652956,35,89.46015424164524,73,3.0848329048843226,56,40.70378151260504,4,57.84936479128857,48,-17.14558327868353,12,81.40756302521008,4,115.69872958257714,48,0 days 00:25:56,-34.29116655736706,12,blue
LRR-20LLRR-21MLRR-69HLRR-13BLRR-3S,"20 M. Leray, 21 C. Moore, 69 L. Hergott, 13 J. Belo-Osagie, 3 S. Sessoms",2,20:33,50,39,35,16,26,14,53.8,45,9,2,22.2,19,7,5,71.4,35,17,5,12,12,5,6,8,49,37,32,13,18,7,38.9,14,14,6,42.9,71,6,5,83.3,66,19,5,14,10,4,9,9,La Rochelle Rupella,Betclic Elite,20 M. Leray,21 C. Moore,69 L. Hergott,13 J. Belo-Osagie,3 S. Sessoms,LRR-20L,LRR-21M,LRR-69H,LRR-13B,LRR-3S,1233.0,68,78.0,34,75.51020408163265,71,2.4897959183673493,49,97.323600973236,58,95.37712895377129,48,1.9464720194647072,53,51.207983193277315,27,53.406466512702075,67,-2.19848331942476,42,102.41596638655463,27,106.81293302540415,67,0 days 00:20:33,-4.39696663884952,42,blue
LRR-35NLRR-20LLRR-10CLRR-21MLRR-5S,"35 J. Niziol, 20 M. Leray, 10 G. Clerc, 21 C. Moore, 5 J. Sanchez",-5,18:33,41,28,27,10,18,8,44.4,23,9,2,22.2,19,10,6,60.0,19,12,1,11,8,4,6,8,47,33,30,11,22,9,40.9,17,8,2,25.0,17,11,9,81.8,60,21,5,16,7,1,8,9,La Rochelle Rupella,Betclic Elite,35 J. Niziol,20 M. Leray,10 G. Clerc,21 C. Moore,5 J. Sanchez,LRR-35N,LRR-20L,LRR-10C,LRR-21M,LRR-5S,1113.0,62,68.29268292682927,15,70.2127659574468,83,-1.9200830306175334,43,88.40970350404312,20,101.3477088948787,20,-12.938005390835585,13,44.5859872611465,12,47.3593570608496,83,-2.7733697997030973,41,89.171974522293,12,94.7187141216992,83,0 days 00:18:33,-5.5467395994061945,41,blue
LRR-33HLRR-35NLRR-4CLRR-13BLRR-3S,"33 R. Hawkins, 35 J. Niziol, 4 T. Cheese, 13 J. Belo-Osagie, 3 S. Sessoms",-4,13:22,32,22,21,8,12,6,50.0,35,9,2,22.2,19,7,4,57.1,15,7,3,4,6,2,2,5,32,26,21,11,11,7,63.6,76,10,4,40.0,64,0,0,0.0,1,12,5,7,5,2,4,7,La Rochelle Rupella,Betclic Elite,33 R. Hawkins,35 J. Niziol,4 T. Cheese,13 J. Belo-Osagie,3 S. Sessoms,LRR-33H,LRR-35N,LRR-4C,LRR-13B,LRR-3S,802.0,39,68.75,16,81.25,60,-12.5,29,95.76059850374065,50,95.76059850374065,45,0.0,49,45.68106312292359,14,61.904761904761905,33,-16.223698781838316,14,91.36212624584718,14,123.80952380952381,33,0 days 00:13:22,-32.44739756367663,14,blue
LRR-33HLRR-35NLRR-20LLRR-13BLRR-3S,"33 R. Hawkins, 35 J. Niziol, 20 M. Leray, 13 J. Belo-Osagie, 3 S. Sessoms",-17,12:17,28,18,19,8,12,8,66.7,81,7,0,0.0,1,2,2,100.0,90,7,0,7,8,2,3,6,31,35,23,13,12,6,50.0,39,11,7,63.6,96,3,2,66.7,26,15,4,11,7,1,3,5,La Rochelle Rupella,Betclic Elite,33 R. Hawkins,35 J. Niziol,20 M. Leray,13 J. Belo-Osagie,3 S. Sessoms,LRR-33H,LRR-35N,LRR-20L,LRR-13B,LRR-3S,737.0,30,64.28571428571429,10,112.90322580645163,8,-48.61751152073734,4,91.18046132971506,32,100.94979647218454,22,-9.769335142469487,20,45.271629778672036,14,71.95723684210526,5,-26.685607063433224,7,90.54325955734407,14,143.91447368421052,5,0 days 00:12:17,-53.37121412686645,7,blue
LRR-35NLRR-20LLRR-10CLRR-21MLRR-13B,"35 J. Niziol, 20 M. Leray, 10 G. Clerc, 21 C. Moore, 13 J. Belo-Osagie",-1,12:10,31,27,17,7,7,2,28.6,6,10,5,50.0,80,9,8,88.9,77,4,0,4,5,4,5,6,27,28,15,9,11,6,54.5,55,4,3,75.0,100,9,7,77.8,50,11,3,8,4,1,6,6,La Rochelle Rupella,Betclic Elite,35 J. Niziol,20 M. Leray,10 G. Clerc,21 C. Moore,13 J. Belo-Osagie,LRR-35N,LRR-20L,LRR-10C,LRR-21M,LRR-13B,730.0,28,87.09677419354838,51,103.7037037037037,17,-16.60692951015531,22,101.91780821917808,76,88.76712328767124,76,13.150684931506845,87,64.40839694656488,70,73.83966244725738,4,-9.431265500692504,28,128.81679389312976,70,147.67932489451476,4,0 days 00:12:10,-18.86253100138501,28,blue
LRR-33HLRR-69HLRR-4CLRR-13BLRR-3S,"33 R. Hawkins, 69 L. Hergott, 4 T. Cheese, 13 J. Belo-Osagie, 3 S. Sessoms",-13,11:59,25,15,15,5,11,5,45.5,25,4,0,0.0,1,6,5,83.3,66,5,0,5,4,2,3,5,28,28,18,11,11,7,63.6,76,7,4,57.1,91,2,2,100.0,91,12,2,10,6,3,5,8,La Rochelle Rupella,Betclic Elite,33 R. Hawkins,69 L. Hergott,4 T. Cheese,13 J. Belo-Osagie,3 S. Sessoms,LRR-33H,LRR-69H,LRR-4C,LRR-13B,LRR-3S,719.0,27,60.0,8,100.0,21,-40.0,9,83.44923504867872,14,93.46314325452016,58,-10.013908205841446,19,42.517006802721085,8,74.15254237288136,4,-31.635535570160272,4,85.03401360544217,8,148.3050847457627,4,0 days 00:11:59,-63.271071140320544,4,blue
LRR-33HLRR-35NLRR-20LLRR-10CLRR-13B,"33 R. Hawkins, 35 J. Niziol, 20 M. Leray, 10 G. Clerc, 13 J. Belo-Osagie",-3,10:49,28,21,16,6,10,4,40.0,16,6,2,33.3,41,8,7,87.5,75,9,3,6,7,2,7,9,26,24,14,8,8,6,75.0,95,6,2,33.3,40,7,6,85.7,74,5,0,5,4,3,5,7,La Rochelle Rupella,Betclic Elite,33 R. Hawkins,35 J. Niziol,20 M. Leray,10 G. Clerc,13 J. Belo-Osagie,LRR-33H,LRR-35N,LRR-20L,LRR-10C,LRR-13B,649.0,16,75.0,28,92.3076923076923,36,-17.307692307692307,20,103.54391371340525,81,96.14791987673344,44,7.395993836671806,70,53.790983606557376,35,70.25761124121782,11,-16.46662763466044,14,107.58196721311475,35,140.51522248243563,11,0 days 00:10:49,-32.93325526932088,14,blue
LRR-33HLRR-35NLRR-20LLRR-69HLRR-13B,"33 R. Hawkins, 35 J. Niziol, 20 M. Leray, 69 L. Hergott, 13 J. Belo-Osagie",-16,10:43,20,10,14,2,5,1,20.0,2,9,1,11.1,4,8,5,62.5,21,5,0,5,3,3,2,2,27,26,19,10,11,6,54.5,55,8,4,50.0,83,3,2,66.7,26,16,4,12,8,1,5,4,La Rochelle Rupella,Betclic Elite,33 R. Hawkins,35 J. Niziol,20 M. Leray,69 L. Hergott,13 J. Belo-Osagie,LRR-33H,LRR-35N,LRR-20L,LRR-69H,LRR-13B,643.0,13,50.0,2,96.29629629629629,27,-46.29629629629629,5,74.65007776049767,4,100.77760497667185,23,-26.127527216174187,3,28.538812785388128,0,63.976377952755904,28,-35.43756516736778,2,57.077625570776256,0,127.95275590551181,28,0 days 00:10:43,-70.87513033473556,2,blue
LRR-1SLRR-33HLRR-35NLRR-10CLRR-5S,"1 J. Saibou, 33 R. Hawkins, 35 J. Niziol, 10 G. Clerc, 5 J. Sanchez",13,10:25,24,25,19,10,10,5,50.0,35,9,5,55.6,88,0,0,0.0,1,11,2,9,9,4,1,9,29,12,15,3,11,2,18.2,1,4,1,25.0,17,8,5,62.5,21,9,3,6,2,0,5,3,La Rochelle Rupella,Betclic Elite,1 J. Saibou,33 R. Hawkins,35 J. Niziol,10 G. Clerc,5 J. Sanchez,LRR-1S,LRR-33H,LRR-35N,LRR-10C,LRR-5S,625.0,6,104.16666666666667,80,41.37931034482759,98,62.787356321839084,99,92.16,35,111.35999999999999,5,-19.19999999999999,4,65.78947368421053,74,32.39740820734342,99,33.39206547686712,98,131.57894736842107,74,64.79481641468684,99,0 days 00:10:25,66.78413095373423,98,blue
LRR-33HLRR-20LLRR-10CLRR-69HLRR-13B,"33 R. Hawkins, 20 M. Leray, 10 G. Clerc, 69 L. Hergott, 13 J. Belo-Osagie",-11,10:17,24,14,14,5,8,4,50.0,35,6,1,16.7,11,4,3,75.0,45,4,1,3,6,2,4,2,24,25,18,11,11,8,72.7,92,7,3,42.9,71,0,0,0.0,1,8,2,6,5,3,3,5,La Rochelle Rupella,Betclic Elite,33 R. Hawkins,20 M. Leray,10 G. Clerc,69 L. Hergott,13 J. Belo-Osagie,LRR-33H,LRR-20L,LRR-10C,LRR-69H,LRR-13B,617.0,4,58.333333333333336,6,104.16666666666667,16,-45.833333333333336,6,93.354943273906,39,93.354943273906,59,0.0,49,44.41624365482234,12,69.44444444444444,14,-25.028200789622105,7,88.83248730964468,12,138.88888888888889,14,0 days 00:10:17,-50.05640157924421,7,blue
CL-11CCL-15LCL-5BCL-2BCL-39B,"11 A. Chassang, 15 N. Lang, 5 T. Bluiett, 2 L. Beaufort, 39 K. Baptiste",-13,92:35,216,187,143,72,75,42,56.0,51,68,30,44.1,69,22,13,59.1,17,68,17,51,57,14,31,44,217,200,145,71,89,50,56.2,59,56,21,37.5,56,54,37,68.5,30,69,18,51,50,16,25,34,CSP Limoges,Betclic Elite,11 A. Chassang,15 N. Lang,5 T. Bluiett,2 L. Beaufort,39 K. Baptiste,CL-11C,CL-15L,CL-5B,CL-2B,CL-39B,5555.0,99,86.57407407407408,48,92.16589861751152,37,-5.59182454343744,38,93.32133213321332,39,93.75337533753375,57,-0.4320432043204363,45,61.23919308357348,59,59.25574780753733,44,1.98344527603615,50,122.47838616714697,59,118.51149561507467,44,0 days 01:32:35,3.9668905520723,50,blue
CL-11CCL-15LCL-5BCL-39BCL-17A,"11 A. Chassang, 15 N. Lang, 5 T. Bluiett, 39 K. Baptiste, 17 V. Amsellem",16,32:58,75,74,51,28,31,20,64.5,76,20,8,40.0,62,16,10,62.5,21,24,5,19,21,4,11,14,77,58,53,24,31,16,51.6,45,22,8,36.4,51,5,2,40.0,5,23,6,17,18,6,10,11,CSP Limoges,Betclic Elite,11 A. Chassang,15 N. Lang,5 T. Bluiett,39 K. Baptiste,17 V. Amsellem,CL-11C,CL-15L,CL-5B,CL-39B,CL-17A,1978.0,86,98.66666666666667,72,75.32467532467533,72,23.341991341991346,80,91.0010111223458,30,93.42770475227502,59,-2.4266936299292183,38,63.74913852515507,67,52.53623188405797,68,11.2129066410971,76,127.49827705031014,67,105.07246376811594,68,0 days 00:32:58,22.4258132821942,76,blue
