id_lineups,Lineup,Plus/Minus,Minutes,Possessions Equipe,Points Equipe,Field goals attempted Equipe,Field goals made Equipe,2-pt field goals attempted Equipe,2-pt field goals made Equipe,"2-pt field goals, % Equipe","centile_2-pt field goals, % Equipe",3-pt field goals attempted Equipe,3-pt field goals made Equipe,"3-pt field goals, % Equipe","centile_3-pt field goals, % Equipe",Free throws attempted Equipe,Free throws made Equipe,"Free throws, % Equipe","centile_Free throws, % Equipe",Rebounds Equipe,Offensive rebounds Equipe,Defensive rebounds Equipe,Assists Equipe,Steals Equipe,Turnovers Equipe,Fouls Equipe,Possessions Opposant,Points Opposant,Field goals attempted Opposant,Field goals made Opposant,2-pt field goals attempted Opposant,2-pt field goals made Opposant,"2-pt field goals, % Opposant","centile_2-pt field goals, % Opposant",3-pt field goals attempted Opposant,3-pt field goals made Opposant,"3-pt field goals, % Opposant","centile_3-pt field goals, % Opposant",Free throws attempted Opposant,Free throws made Opposant,"Free throws, % Opposant","centile_Free throws, % Opposant",Rebounds Opposant,Offensive rebounds Opposant,Defensive rebounds Opposant,Assists Opposant,Steals Opposant,Turnovers Opposant,Fouls Opposant,Equipe,Championnat,Player_1_name,Player_2_name,Player_3_name,Player_4_name,Player_5_name,Player_1_id,Player_2_id,Player_3_id,Player_4_id,Player_5_id,Secondes,centile_Secondes,Rentabilite_possessions_equipe,centile_Rentabilite_possessions_equipe,Rentabilite_possessions_opp,centile_Rentabilite_possessions_opp,Differentiel_rentabilite_possessions,centile_Differentiel_rentabilite_possessions,Rentabilite_temps_equipe,centile_Rentabilite_temps_equipe,Rentabilite_temps_opp,centile_Rentabilite_temps_opp,Differentiel_rentabilite_temps,centile_Differentiel_rentabilite_temps,True_Shooting_%_equipe,centile_True_Shooting_%_equipe,True_Shooting_%_opp,centile_True_Shooting_%_opp,Differentiel_True_Shooting_%,centile_Differentiel_True_Shooting_%,Pts_Tirs_Tentes_equipe,centile_Pts_Tirs_Tentes_equipe,Pts_Tirs_Tentes_opp,centile_Pts_Tirs_Tentes_opp,minutes_filtre,Differentiel_Pts_Tirs_Tentes,centile_Differentiel_Pts_Tirs_Tentes,Color
N9-7CN9-17PN9-6LN9-22DN9-8S,"7 A. Caver, 17 R. Prkacin, 6 P. Lacombe, 22 L. Dussoulier, 8 B. Sene",4,12:00,24,22,16,8,11,4,36.4,9,5,4,80.0,99,3,2,66.7,27,4,2,2,5,4,3,7,33,18,15,5,9,3,33.3,6,6,2,33.3,41,6,6,100.0,91,10,5,5,3,1,8,6,Nanterre 92,Betclic Elite,7 A. Caver,17 R. Prkacin,6 P. Lacombe,22 L. Dussoulier,8 B. Sene,N9-7C,N9-17P,N9-6L,N9-22D,N9-8S,720.0,23,91.66666666666666,60,54.54545454545454,95,37.12121212121212,91,80.0,5,109.99999999999999,7,-29.999999999999986,2,63.51039260969977,66,51.02040816326531,73,12.489984446434462,76,127.02078521939954,66,102.04081632653062,73,0 days 00:12:00,24.979968892868925,76,blue
N9-7CN9-23RN9-22DN9-13JN9-10B,"7 A. Caver, 23 D. Rodriguez, 22 L. Dussoulier, 13 F. Jackson, 10 M. Barbitch",17,11:51,34,43,26,16,19,14,73.7,91,7,2,28.6,30,9,9,100.0,90,11,3,8,7,0,3,7,29,26,18,8,13,7,53.8,47,5,1,20.0,10,10,9,90.0,77,8,2,6,7,1,3,11,Nanterre 92,Betclic Elite,7 A. Caver,23 D. Rodriguez,22 L. Dussoulier,13 F. Jackson,10 M. Barbitch,N9-7C,N9-23R,N9-22D,N9-13J,N9-10B,711.0,21,126.47058823529412,96,89.65517241379311,42,36.815415821501006,90,114.76793248945147,95,97.89029535864978,36,16.877637130801688,88,71.76234979973297,86,58.03571428571429,51,13.726635514018682,78,143.52469959946595,86,116.07142857142858,51,0 days 00:11:51,27.453271028037364,78,blue
N9-7CN9-23RN9-6LN9-22DN9-10B,"7 A. Caver, 23 D. Rodriguez, 6 P. Lacombe, 22 L. Dussoulier, 10 M. Barbitch",-11,11:11,28,15,19,6,13,5,38.5,12,6,1,16.7,10,3,2,66.7,27,7,3,4,4,1,5,6,26,26,17,10,10,7,70.0,86,7,3,42.9,71,4,3,75.0,42,11,3,8,4,2,3,3,Nanterre 92,Betclic Elite,7 A. Caver,23 D. Rodriguez,6 P. Lacombe,22 L. Dussoulier,10 M. Barbitch,N9-7C,N9-23R,N9-6L,N9-22D,N9-10B,671.0,15,53.57142857142857,3,100.0,22,-46.42857142857143,5,100.14903129657229,68,92.99552906110283,62,7.15350223546946,70,36.90944881889764,2,69.2963752665245,16,-32.38692644762687,3,73.81889763779527,2,138.592750533049,16,0 days 00:11:11,-64.77385289525374,3,blue
N9-7CN9-1TN9-6LN9-22DN9-8S,"7 A. Caver, 1 J. Tillman, 6 P. Lacombe, 22 L. Dussoulier, 8 B. Sene",12,11:07,32,32,21,10,11,7,63.6,71,10,3,30.0,33,10,9,90.0,76,12,5,7,10,3,1,8,26,20,13,5,6,3,50.0,36,7,2,28.6,28,10,8,80.0,55,5,1,4,3,1,7,10,Nanterre 92,Betclic Elite,7 A. Caver,1 J. Tillman,6 P. Lacombe,22 L. Dussoulier,8 B. Sene,N9-7C,N9-1T,N9-6L,N9-22D,N9-8S,667.0,14,100.0,74,76.92307692307693,68,23.076923076923066,79,115.1424287856072,96,93.55322338830584,59,21.589205397301356,93,62.99212598425197,64,57.4712643678161,53,5.520861616435873,60,125.98425196850394,64,114.9425287356322,53,0 days 00:11:07,11.041723232871746,60,blue
N9-7CN9-17PN9-23RN9-22DN9-8S,"7 A. Caver, 17 R. Prkacin, 23 D. Rodriguez, 22 L. Dussoulier, 8 B. Sene",7,10:47,23,29,17,11,9,6,66.7,76,8,5,62.5,95,2,2,100.0,90,8,2,6,7,1,1,6,21,22,11,5,3,1,33.3,6,8,4,50.0,83,9,8,88.9,75,4,0,4,4,1,3,4,Nanterre 92,Betclic Elite,7 A. Caver,17 R. Prkacin,23 D. Rodriguez,22 L. Dussoulier,8 B. Sene,N9-7C,N9-17P,N9-23R,N9-22D,N9-8S,647.0,9,126.08695652173914,96,104.76190476190477,16,21.325051759834366,76,85.31684698608964,13,77.89799072642967,97,7.418856259659975,71,81.09619686800895,97,73.52941176470587,7,7.566785103303076,65,162.1923937360179,97,147.05882352941174,7,0 days 00:10:47,15.133570206606151,65,blue
N9-7CN9-23RN9-22DN9-8SN9-13J,"7 A. Caver, 23 D. Rodriguez, 22 L. Dussoulier, 8 B. Sene, 13 F. Jackson",11,10:41,25,30,19,11,14,8,57.1,50,5,3,60.0,93,5,5,100.0,90,7,1,6,6,0,1,3,26,19,21,8,14,6,42.9,19,7,2,28.6,28,3,1,33.3,3,10,5,5,7,1,1,3,Nanterre 92,Betclic Elite,7 A. Caver,23 D. Rodriguez,22 L. Dussoulier,8 B. Sene,13 F. Jackson,N9-7C,N9-23R,N9-22D,N9-8S,N9-13J,641.0,8,120.0,93,73.07692307692307,77,46.923076923076934,95,93.60374414976599,40,97.34789391575663,39,-3.7441497659906418,37,70.75471698113208,84,42.562724014336915,94,28.191992966795162,95,141.50943396226415,84,85.12544802867383,94,0 days 00:10:41,56.383985933590324,95,blue
PB-24OPB-0IPB-3WPB-20JPB-13H,"24 B. Ouattara, 0 T. Shorts II, 3 T. Ward, 20 M. Jantunen, 13 K. Hayes",32,62:38,153,175,103,63,53,38,71.7,87,50,25,50.0,81,28,24,85.7,69,51,16,35,43,5,20,37,156,143,102,46,53,29,54.7,52,49,17,34.7,46,44,34,77.3,48,33,12,21,30,12,16,31,Paris Basketball,Betclic Elite,24 B. Ouattara,0 T. Shorts II,3 T. Ward,20 M. Jantunen,13 K. Hayes,PB-24O,PB-0I,PB-3W,PB-20J,PB-13H,3758.0,96,114.37908496732025,90,91.66666666666666,38,22.712418300653596,78,97.71154869611495,60,99.62746141564662,30,-1.9159127195316756,43,75.87582379465834,93,58.91562294001318,48,16.960200854645166,84,151.7516475893167,93,117.83124588002636,48,0 days 01:02:38,33.92040170929033,84,blue
PB-0IPB-3WPB-20JPB-2HPB-13H,"0 T. Shorts II, 3 T. Ward, 20 M. Jantunen, 2 N. Hifi, 13 K. Hayes",31,40:16,110,114,68,38,35,24,68.6,80,33,14,42.4,66,28,24,85.7,69,35,8,27,20,9,12,25,98,83,56,23,30,13,43.3,20,26,10,38.5,59,32,27,84.4,67,26,6,20,14,4,17,28,Paris Basketball,Betclic Elite,0 T. Shorts II,3 T. Ward,20 M. Jantunen,2 N. Hifi,13 K. Hayes,PB-0I,PB-3W,PB-20J,PB-2H,PB-13H,2416.0,89,103.63636363636364,79,84.6938775510204,53,18.942486085343234,73,109.27152317880794,89,97.35099337748345,38,11.920529801324491,82,70.96613545816733,85,59.21803652968036,48,11.748098928486968,75,141.93227091633466,85,118.43607305936072,48,0 days 00:40:16,23.496197856973936,75,blue
PB-0IPB-3WPB-20JPB-1MPB-13H,"0 T. Shorts II, 3 T. Ward, 20 M. Jantunen, 1 C. MALCOLM, 13 K. Hayes",29,37:32,96,91,64,31,32,19,59.4,58,32,12,37.5,51,22,17,77.3,50,33,11,22,22,6,8,18,97,62,61,22,38,16,42.1,17,23,6,26.1,23,14,12,85.7,70,34,13,21,12,2,13,19,Paris Basketball,Betclic Elite,0 T. Shorts II,3 T. Ward,20 M. Jantunen,1 C. MALCOLM,13 K. Hayes,PB-0I,PB-3W,PB-20J,PB-1M,PB-13H,2252.0,88,94.79166666666666,66,63.91752577319587,89,30.874140893470788,86,102.30905861456483,73,103.37477797513321,16,-1.0657193605683801,45,61.753528773072745,60,46.158427635497326,87,15.59510113757542,82,123.50705754614549,60,92.31685527099465,87,0 days 00:37:32,31.19020227515084,82,blue
PB-7HPB-4CPB-18SPB-2HPB-1M,"7 S. Herrera, 4 L. Cavaliere, 18 E. Shahrvin, 2 N. Hifi, 1 C. MALCOLM",27,36:03,94,100,65,35,27,16,59.3,58,38,19,50.0,81,14,11,78.6,53,32,12,20,21,7,9,22,89,73,55,26,39,21,53.8,47,16,5,31.3,34,25,16,64.0,23,19,6,13,18,7,12,18,Paris Basketball,Betclic Elite,7 S. Herrera,4 L. Cavaliere,18 E. Shahrvin,2 N. Hifi,1 C. MALCOLM,PB-7H,PB-4C,PB-18S,PB-2H,PB-1M,2163.0,87,106.38297872340425,82,82.02247191011236,59,24.36050681329189,81,104.2995839112344,79,98.75173370319001,32,5.54785020804438,67,70.26419336706014,82,55.3030303030303,62,14.961163064029847,80,140.5283867341203,82,110.6060606060606,62,0 days 00:36:03,29.922326128059694,80,blue
PB-5SPB-7HPB-4CPB-2HPB-1M,"5 B. Sy, 7 S. Herrera, 4 L. Cavaliere, 2 N. Hifi, 1 C. MALCOLM",2,34:48,92,78,51,23,22,13,59.1,57,29,10,34.5,43,26,22,84.6,66,29,8,21,14,3,14,17,90,76,61,25,38,16,42.1,17,23,9,39.1,60,19,17,89.5,76,25,11,14,18,8,9,22,Paris Basketball,Betclic Elite,5 B. Sy,7 S. Herrera,4 L. Cavaliere,2 N. Hifi,1 C. MALCOLM,PB-5S,PB-7H,PB-4C,PB-2H,PB-1M,2088.0,86,84.78260869565217,46,84.44444444444444,54,0.3381642512077292,50,105.7471264367816,82,103.44827586206897,16,2.298850574712631,56,62.45996156310058,61,54.786620530565166,63,7.673341032535411,65,124.91992312620116,61,109.57324106113033,63,0 days 00:34:48,15.346682065070823,65,blue
PB-5SPB-12LPB-24OPB-4CPB-2H,"5 B. Sy, 12 M. Lo, 24 B. Ouattara, 4 L. Cavaliere, 2 N. Hifi",21,30:17,79,90,51,25,20,10,50.0,33,31,15,48.4,76,29,25,86.2,71,26,10,16,15,6,8,15,77,69,49,24,34,19,55.9,55,15,5,33.3,41,20,16,80.0,55,23,8,15,15,5,13,23,Paris Basketball,Betclic Elite,5 B. Sy,12 M. Lo,24 B. Ouattara,4 L. Cavaliere,2 N. Hifi,PB-5S,PB-12L,PB-24O,PB-4C,PB-2H,1817.0,82,113.9240506329114,89,89.6103896103896,42,24.3136610225218,80,104.34782608695652,79,101.70610897083104,23,2.641717116125477,58,70.5771643663739,83,59.688581314878896,46,10.888583051495011,72,141.1543287327478,83,119.37716262975779,46,0 days 00:30:17,21.777166102990023,72,blue
PB-5SPB-12LPB-4CPB-2HPB-1M,"5 B. Sy, 12 M. Lo, 4 L. Cavaliere, 2 N. Hifi, 1 C. MALCOLM",-32,28:31,70,52,44,19,25,15,60.0,62,19,4,21.1,16,15,10,66.7,27,19,9,10,10,5,10,12,67,84,44,28,26,18,69.2,85,18,10,55.6,90,21,18,85.7,70,25,6,19,16,7,11,18,Paris Basketball,Betclic Elite,5 B. Sy,12 M. Lo,4 L. Cavaliere,2 N. Hifi,1 C. MALCOLM,PB-5S,PB-12L,PB-4C,PB-2H,PB-1M,1711.0,80,74.28571428571429,26,125.37313432835822,1,-51.08742004264393,3,98.18819403857394,63,93.9801285797779,57,4.208065458796042,64,51.38339920948617,25,78.88805409466566,2,-27.50465488517949,5,102.76679841897234,25,157.77610818933132,2,0 days 00:28:31,-55.00930977035898,5,blue
PB-0IPB-3WPB-20JPB-7HPB-13H,"0 T. Shorts II, 3 T. Ward, 20 M. Jantunen, 7 S. Herrera, 13 K. Hayes",2,21:49,57,53,37,20,18,13,72.2,88,19,7,36.8,48,8,6,75.0,44,13,2,11,9,5,9,13,66,51,41,19,29,15,51.7,42,12,4,33.3,41,9,9,100.0,91,24,8,16,10,3,9,9,Paris Basketball,Betclic Elite,0 T. Shorts II,3 T. Ward,20 M. Jantunen,7 S. Herrera,13 K. Hayes,PB-0I,PB-3W,PB-20J,PB-7H,PB-13H,1309.0,69,92.98245614035088,61,77.27272727272727,67,15.70972886762361,69,104.50725744843392,80,121.00840336134453,0,-16.501145912910616,8,65.39980256663375,71,56.7170818505338,55,8.68272071609995,67,130.7996051332675,71,113.4341637010676,55,0 days 00:21:49,17.3654414321999,67,blue
PB-5SPB-24OPB-4CPB-2HPB-1M,"5 B. Sy, 24 B. Ouattara, 4 L. Cavaliere, 2 N. Hifi, 1 C. MALCOLM",12,21:30,55,56,36,19,12,8,66.7,76,24,11,45.8,75,10,7,70.0,34,22,10,12,14,0,7,8,50,44,34,17,19,12,63.2,72,15,5,33.3,41,7,5,71.4,33,9,4,5,12,3,6,11,Paris Basketball,Betclic Elite,5 B. Sy,24 B. Ouattara,4 L. Cavaliere,2 N. Hifi,1 C. MALCOLM,PB-5S,PB-24O,PB-4C,PB-2H,PB-1M,1290.0,69,101.81818181818181,77,88.0,48,13.818181818181813,67,102.32558139534883,74,93.02325581395348,62,9.302325581395351,76,69.30693069306932,80,59.331175836030205,47,9.975754857039114,70,138.61386138613864,80,118.66235167206041,47,0 days 00:21:30,19.951509714078227,70,blue
PB-12LPB-4CPB-18SPB-2HPB-1M,"12 M. Lo, 4 L. Cavaliere, 18 E. Shahrvin, 2 N. Hifi, 1 C. MALCOLM",24,21:07,56,68,41,24,17,12,70.6,85,24,12,50.0,81,12,8,66.7,27,22,8,14,16,4,6,6,54,44,40,19,24,15,62.5,70,16,4,25.0,20,2,2,100.0,91,11,5,6,11,5,8,6,Paris Basketball,Betclic Elite,12 M. Lo,4 L. Cavaliere,18 E. Shahrvin,2 N. Hifi,1 C. MALCOLM,PB-12L,PB-4C,PB-18S,PB-2H,PB-1M,1267.0,67,121.42857142857142,94,81.48148148148148,60,39.947089947089935,92,106.07734806629834,84,102.28887134964484,20,3.7884767166535056,62,73.46585998271391,89,53.81604696673189,65,19.64981301598202,86,146.93171996542782,89,107.63209393346378,65,0 days 00:21:07,39.29962603196404,86,blue
PB-5SPB-0IPB-3WPB-7HPB-13H,"5 B. Sy, 0 T. Shorts II, 3 T. Ward, 7 S. Herrera, 13 K. Hayes",28,15:26,32,44,24,17,15,13,86.7,98,9,4,44.4,72,8,6,75.0,44,11,2,9,11,2,1,10,44,16,25,6,10,5,50.0,36,15,1,6.7,3,4,3,75.0,42,9,5,4,4,0,5,8,Paris Basketball,Betclic Elite,5 B. Sy,0 T. Shorts II,3 T. Ward,7 S. Herrera,13 K. Hayes,PB-5S,PB-0I,PB-3W,PB-7H,PB-13H,926.0,46,137.5,98,36.36363636363637,99,101.13636363636363,100,82.93736501079914,8,114.03887688984882,3,-31.10151187904968,0,79.94186046511628,95,29.89536621823617,99,50.04649424688011,99,159.88372093023256,95,59.79073243647234,99,0 days 00:15:26,100.09298849376022,99,blue
PB-24OPB-7HPB-4CPB-21DPB-2H,"24 B. Ouattara, 7 S. Herrera, 4 L. Cavaliere, 21 M. Dossou-Yovo, 2 N. Hifi",25,14:33,40,49,32,20,19,15,78.9,94,13,5,38.5,54,7,4,57.1,15,16,4,12,16,3,1,5,37,24,24,9,11,6,54.5,50,13,3,23.1,15,4,3,75.0,42,12,4,8,6,1,5,6,Paris Basketball,Betclic Elite,24 B. Ouattara,7 S. Herrera,4 L. Cavaliere,21 M. Dossou-Yovo,2 N. Hifi,PB-24O,PB-7H,PB-4C,PB-21D,PB-2H,873.0,40,122.50000000000001,95,64.86486486486487,87,57.635135135135144,98,109.96563573883161,90,101.71821305841925,21,8.247422680412356,73,69.84036488027367,81,46.58385093167702,86,23.25651394859665,92,139.68072976054734,81,93.16770186335404,86,0 days 00:14:33,46.5130278971933,92,blue
PB-12LPB-3WPB-20JPB-7HPB-13H,"12 M. Lo, 3 T. Ward, 20 M. Jantunen, 7 S. Herrera, 13 K. Hayes",5,13:51,33,29,23,10,8,5,62.5,67,15,5,33.3,39,6,4,66.7,27,11,3,8,7,3,4,7,30,24,17,8,11,6,54.5,50,6,2,33.3,41,6,6,100.0,91,9,0,9,3,2,5,5,Paris Basketball,Betclic Elite,12 M. Lo,3 T. Ward,20 M. Jantunen,7 S. Herrera,13 K. Hayes,PB-12L,PB-3W,PB-20J,PB-7H,PB-13H,831.0,37,87.87878787878788,54,80.0,63,7.878787878787875,61,95.30685920577618,47,86.64259927797833,84,8.664259927797843,75,56.552262090483616,42,61.09979633401221,40,-4.547534243528595,39,113.10452418096723,42,122.19959266802442,40,0 days 00:13:51,-9.09506848705719,39,blue
PB-5SPB-12LPB-3WPB-20JPB-13H,"5 B. Sy, 12 M. Lo, 3 T. Ward, 20 M. Jantunen, 13 K. Hayes",-4,12:47,29,21,18,8,8,5,62.5,67,10,3,30.0,33,3,2,66.7,27,5,1,4,5,2,2,5,28,25,18,10,12,7,58.3,61,6,3,50.0,83,2,2,100.0,91,7,0,7,4,1,6,9,Paris Basketball,Betclic Elite,5 B. Sy,12 M. Lo,3 T. Ward,20 M. Jantunen,13 K. Hayes,PB-5S,PB-12L,PB-3W,PB-20J,PB-13H,767.0,30,72.41379310344827,23,89.28571428571429,43,-16.87192118226602,23,90.74315514993482,29,87.61408083441981,81,3.1290743155150125,59,54.347826086956516,34,66.20762711864407,25,-11.859801031687553,23,108.69565217391303,34,132.41525423728814,25,0 days 00:12:47,-23.719602063375106,23,blue
PB-12LPB-24OPB-4CPB-18SPB-2H,"12 M. Lo, 24 B. Ouattara, 4 L. Cavaliere, 18 E. Shahrvin, 2 N. Hifi",-13,12:27,35,19,22,6,12,3,25.0,2,10,3,30.0,33,5,4,80.0,56,10,5,5,4,1,5,6,26,32,17,10,9,5,55.6,54,8,5,62.5,95,9,7,77.8,50,10,1,9,7,2,4,7,Paris Basketball,Betclic Elite,12 M. Lo,24 B. Ouattara,4 L. Cavaliere,18 E. Shahrvin,2 N. Hifi,PB-12L,PB-24O,PB-4C,PB-18S,PB-2H,747.0,27,54.285714285714285,4,123.07692307692308,2,-68.79120879120879,1,112.44979919678715,93,83.53413654618474,90,28.915662650602414,98,39.25619834710744,4,76.33587786259541,5,-37.07967951548797,1,78.51239669421489,4,152.67175572519082,5,0 days 00:12:27,-74.15935903097593,1,blue
PB-12LPB-24OPB-0IPB-20JPB-13H,"12 M. Lo, 24 B. Ouattara, 0 T. Shorts II, 20 M. Jantunen, 13 K. Hayes",-14,11:22,30,21,19,8,12,6,50.0,33,7,2,28.6,30,5,3,60.0,19,7,4,3,3,2,6,5,32,35,21,13,12,7,58.3,61,9,6,66.7,97,4,3,75.0,42,8,2,6,7,4,4,7,Paris Basketball,Betclic Elite,12 M. Lo,24 B. Ouattara,0 T. Shorts II,20 M. Jantunen,13 K. Hayes,PB-12L,PB-24O,PB-0I,PB-20J,PB-13H,682.0,17,70.0,20,109.375,11,-39.375,8,105.57184750733138,82,112.6099706744868,5,-7.038123167155419,27,49.528301886792455,21,76.88927943760984,4,-27.36097755081739,5,99.05660377358491,21,153.7785588752197,4,0 days 00:11:22,-54.72195510163478,5,blue
PB-5SPB-34HPB-0IPB-1MPB-13H,"5 B. Sy, 34 D. Hommes, 0 T. Shorts II, 1 C. MALCOLM, 13 K. Hayes",14,11:16,23,34,14,10,7,6,85.7,97,7,4,57.1,91,11,10,90.9,77,7,0,7,8,0,2,5,25,20,17,8,12,8,66.7,79,5,0,0.0,1,4,4,100.0,91,5,2,3,3,1,4,8,Paris Basketball,Betclic Elite,5 B. Sy,34 D. Hommes,0 T. Shorts II,1 C. MALCOLM,13 K. Hayes,PB-5S,PB-34H,PB-0I,PB-1M,PB-13H,676.0,16,147.82608695652172,98,80.0,63,67.82608695652172,98,81.65680473372781,7,88.75739644970415,79,-7.100591715976336,27,90.23354564755839,99,53.304904051172706,68,36.92864159638568,98,180.46709129511677,99,106.60980810234541,68,0 days 00:11:16,73.85728319277136,98,blue
PB-5SPB-0IPB-3WPB-20JPB-13H,"5 B. Sy, 0 T. Shorts II, 3 T. Ward, 20 M. Jantunen, 13 K. Hayes",12,11:14,25,24,19,10,16,8,50.0,33,3,2,66.7,97,2,2,100.0,90,6,2,4,7,5,1,4,24,12,13,5,10,5,50.0,36,3,0,0.0,1,2,2,100.0,91,7,2,5,3,0,7,4,Paris Basketball,Betclic Elite,5 B. Sy,0 T. Shorts II,3 T. Ward,20 M. Jantunen,13 K. Hayes,PB-5S,PB-0I,PB-3W,PB-20J,PB-13H,674.0,16,96.0,68,50.0,97,46.0,94,89.02077151335311,23,85.459940652819,86,3.560830860534111,61,60.362173038229386,55,43.22766570605187,93,17.134507332177513,84,120.72434607645877,55,86.45533141210375,93,0 days 00:11:14,34.269014664355026,84,blue
PB-12LPB-24OPB-3WPB-20JPB-13H,"12 M. Lo, 24 B. Ouattara, 3 T. Ward, 20 M. Jantunen, 13 K. Hayes",12,11:10,26,23,19,10,11,8,72.7,89,8,2,25.0,22,1,1,100.0,90,8,1,7,7,4,2,3,29,11,15,5,8,4,50.0,36,7,1,14.3,6,0,0,0.0,1,9,2,7,4,0,8,5,Paris Basketball,Betclic Elite,12 M. Lo,24 B. Ouattara,3 T. Ward,20 M. Jantunen,13 K. Hayes,PB-12L,PB-24O,PB-3W,PB-20J,PB-13H,670.0,15,88.46153846153845,55,37.93103448275862,99,50.530503978779834,97,93.13432835820895,37,103.88059701492539,15,-10.746268656716438,16,59.15637860082305,52,36.666666666666664,98,22.489711934156382,92,118.3127572016461,52,73.33333333333333,98,0 days 00:11:10,44.979423868312765,92,blue
PB-5SPB-24OPB-0IPB-3WPB-13H,"5 B. Sy, 24 B. Ouattara, 0 T. Shorts II, 3 T. Ward, 13 K. Hayes",5,10:46,28,26,17,10,12,7,58.3,53,5,3,60.0,93,4,3,75.0,44,8,1,7,9,2,5,6,29,21,20,8,13,6,46.2,24,7,2,28.6,28,3,3,100.0,91,8,3,5,4,3,2,3,Paris Basketball,Betclic Elite,5 B. Sy,24 B. Ouattara,0 T. Shorts II,3 T. Ward,13 K. Hayes,PB-5S,PB-24O,PB-0I,PB-3W,PB-13H,646.0,9,92.85714285714286,61,72.41379310344827,77,20.44334975369459,75,104.02476780185759,77,107.73993808049535,7,-3.715170278637757,37,69.2963752665245,79,49.249530956848034,78,20.046844309676473,87,138.592750533049,79,98.49906191369607,78,0 days 00:10:46,40.093688619352946,87,blue
PB-0IPB-3WPB-7HPB-4CPB-13H,"0 T. Shorts II, 3 T. Ward, 7 S. Herrera, 4 L. Cavaliere, 13 K. Hayes",0,10:25,25,14,15,6,7,4,57.1,50,8,2,25.0,22,0,0,0.0,1,7,1,6,4,2,6,6,25,14,17,6,10,5,50.0,36,7,1,14.3,6,1,1,100.0,91,9,2,7,1,1,3,4,Paris Basketball,Betclic Elite,0 T. Shorts II,3 T. Ward,7 S. Herrera,4 L. Cavaliere,13 K. Hayes,PB-0I,PB-3W,PB-7H,PB-4C,PB-13H,625.0,4,56.00000000000001,5,56.00000000000001,93,0.0,48,96.0,50,96.0,44,0.0,49,46.666666666666664,15,40.137614678899084,95,6.529051987767581,61,93.33333333333333,15,80.27522935779817,95,0 days 00:10:25,13.058103975535161,61,blue
PB-5SPB-12LPB-6KPB-2HPB-1M,"5 B. Sy, 12 M. Lo, 6 M. Kessens, 2 N. Hifi, 1 C. MALCOLM",-14,10:25,23,15,15,6,10,5,50.0,33,5,1,20.0,14,4,2,50.0,9,8,3,5,1,1,6,7,27,29,17,9,6,6,100.0,100,11,3,27.3,25,11,8,72.7,36,8,1,7,7,4,1,3,Paris Basketball,Betclic Elite,5 B. Sy,12 M. Lo,6 M. Kessens,2 N. Hifi,1 C. MALCOLM,PB-5S,PB-12L,PB-6K,PB-2H,PB-1M,625.0,4,65.21739130434783,14,107.40740740740742,13,-42.19001610305959,7,88.32,20,103.68,15,-15.360000000000014,10,44.749403341288776,10,66.39194139194139,23,-21.64253805065261,9,89.49880668257755,10,132.78388278388277,23,0 days 00:10:25,-43.28507610130522,9,blue
PB-5SPB-24OPB-18SPB-2HPB-1M,"5 B. Sy, 24 B. Ouattara, 18 E. Shahrvin, 2 N. Hifi, 1 C. MALCOLM",6,10:21,31,23,18,6,4,1,25.0,2,14,5,35.7,44,8,6,75.0,44,11,5,6,2,2,6,7,26,17,16,5,12,5,41.7,15,4,0,0.0,1,7,7,100.0,91,8,4,4,5,3,4,8,Paris Basketball,Betclic Elite,5 B. Sy,24 B. Ouattara,18 E. Shahrvin,2 N. Hifi,1 C. MALCOLM,PB-5S,PB-24O,PB-18S,PB-2H,PB-1M,621.0,4,74.19354838709677,26,65.38461538461539,86,8.808933002481382,61,119.80676328502415,98,100.4830917874396,27,19.32367149758454,90,53.438661710037174,31,44.54926624737946,90,8.889395462657717,68,106.87732342007435,31,89.09853249475891,90,0 days 00:10:21,17.778790925315434,68,blue
PB-8KPB-24OPB-0IPB-3WPB-4C,"8 L. Kratzer, 24 B. Ouattara, 0 T. Shorts II, 3 T. Ward, 4 L. Cavaliere",-3,10:02,26,18,17,7,11,5,45.5,23,6,2,33.3,39,2,2,100.0,90,8,4,4,3,1,4,7,26,21,16,9,11,8,72.7,90,5,1,20.0,10,2,2,100.0,91,6,2,4,9,4,2,4,Paris Basketball,Betclic Elite,8 L. Kratzer,24 B. Ouattara,0 T. Shorts II,3 T. Ward,4 L. Cavaliere,PB-8K,PB-24O,PB-0I,PB-3W,PB-4C,602.0,0,69.23076923076923,19,80.76923076923077,62,-11.538461538461547,31,103.65448504983388,77,103.65448504983388,15,0.0,49,50.33557046979866,23,62.203791469194314,35,-11.868220999395653,22,100.67114093959732,23,124.40758293838863,35,0 days 00:10:02,-23.736441998791307,22,blue
